depth,age_median,age_mean,age_ci68_lower,age_ci68_upper,age_ci95_lower,age_ci95_upper
6.32,18.904478516037376,18.918391281871656,18.75876112310043,19.085751090416842,18.62222461292222,19.251637930957134
6.36,18.973243470762853,18.98650182173009,18.83014696980717,19.15130032583809,18.686689898818745,19.320912799352463
6.4,19.04647525561321,19.05770910455545,18.906716067545755,19.219424149566965,18.756798062172287,19.401930761055475
6.405,19.05450458012142,19.066736887083344,18.91751977436854,19.22889690260509,18.76901124180431,19.407618130044046
6.44,19.120974373137287,19.131699125370194,18.97536099654582,19.294418525337957,18.824514626163488,19.48075995736451
6.48,19.19836803348725,19.210176455132228,19.056820172416447,19.374110965603407,18.896853318310445,19.55317908843001
6.52,19.29133800114679,19.29342392640141,19.136109380107236,19.45845140354123,18.96986042893159,19.644157162802937
6.56,19.379352853589424,19.380807271662032,19.220309719205428,19.549284906057363,19.061331877409426,19.731635202482288
6.585,19.435013409466517,19.437815360868626,19.26851162923021,19.599456742485554,19.113169894890532,19.793833544625947
6.6,19.470738014623528,19.472564954716997,19.30104589671506,19.635132209956478,19.150958360175274,19.839335344966425
6.64,19.57353125132713,19.56788345065657,19.384442510603034,19.736264323075694,19.237457627295516,19.940645182314526
6.68,19.67514333434599,19.667239325506774,19.480063724940198,19.837903662072286,19.328019985887934,20.047414048317993
6.72,19.780419213118474,19.770031558352173,19.57361120567931,19.945277771653778,19.403625156452723,20.157125092791865
6.76,19.881394027628915,19.877091721848604,19.68704703106857,20.059547424121288,19.483921154949545,20.281848336620808
6.81,20.02148803972942,20.015218598582464,19.82294812387917,20.20520651908041,19.600911180629183,20.41057503795944
6.84,20.102927396979744,20.099728082147543,19.90037868925703,20.29564153791191,19.66424315535574,20.502519629991408
6.88,20.218033943853218,20.214686357551916,20.007461939256025,20.421052717500277,19.7957660498152,20.630716027641185
6.92,20.333910639485165,20.332061585470647,20.114623052791497,20.542019991558817,19.910526427605404,20.747105278958895
