depth,age_median,age_mean,age_ci68_lower,age_ci68_upper,age_ci95_lower,age_ci95_upper
0.0,0.31656746038350964,0.3460650748227886,0.12294216566435247,0.5704367931785799,0.022859995694508705,0.815933350737583
0.08152197843983738,0.5251558141002177,0.5459088483789089,0.3503548164229275,0.7498796656931063,0.24188575043084942,0.9626021995228036
0.16304395687967477,0.7522850646645223,0.7638767592848932,0.5846016493225904,0.9418768526479089,0.47048191966010416,1.1307987876935186
0.24456593531951215,1.0000838839430308,1.0015520894724108,0.8245833111818435,1.1679128311210631,0.7102567217703469,1.3397763067384927
0.32608791375934953,1.266971091129872,1.261953286729965,1.089434029866972,1.4302201797818113,0.9379923122790653,1.5873088919641294
0.4076098921991869,1.5365741477662156,1.5421310796098615,1.3711330931405317,1.7150714949226002,1.2129337662819681,1.8792121830495583
0.48913187063902436,1.8344766955077163,1.8358993271149908,1.6528262648513161,2.012784135479937,1.5095126184100875,2.2031983149853476
0.5706538490788617,2.1263361713510758,2.130900763629144,1.944645076633622,2.321677587872986,1.777651372206388,2.497977950485028
0.6521758275186991,2.424936027153274,2.423681018195168,2.2371204750998888,2.615244535308486,2.033062173190179,2.8173906324232605
0.7336978059585364,2.7160745749418185,2.71801782625309,2.514276867510437,2.9273905924966788,2.2965006969157358,3.1122755526728048
0.8152197843983738,3.0075165517304834,3.0054733726784475,2.8010382798606237,3.2133039113930204,2.607976010522828,3.404503255171854
0.8967417628382113,3.287619638162401,3.286634176066767,3.0824601513474557,3.492181258982179,2.887736194111522,3.6853577930115495
0.9782637412780485,3.558167068214885,3.5606858588901473,3.364104233832782,3.762579496304457,3.1786058834048574,3.9418287258813614
1.059785719717886,3.816062550292333,3.8181980532385493,3.622389212174789,4.00599973184337,3.443954479277707,4.178460777708294
1.1413076981577235,4.0538157382429425,4.055034411663749,3.8703552588744263,4.249226314115273,3.6975853491614696,4.403685224078753
1.2228296765975608,4.280544391633391,4.277135142953609,4.09946406246144,4.459640333143923,3.928228030563299,4.640594837759476
1.3043516550373981,4.487685142643577,4.493367814143838,4.321533263539061,4.664257894193726,4.146627985317435,4.83316929571323
1.3858736334772355,4.711110218866838,4.709223914414856,4.546976287665792,4.868141975181023,4.38246260826992,5.021234345254441
1.4673956119170728,4.935379740467084,4.93388604315474,4.774502294362092,5.078475504233603,4.632658256524952,5.241294698693976
1.5489175903569103,5.1802385070638675,5.175320541230472,5.0198967988463465,5.31080604465034,4.9076626719854755,5.465551289338383
1.6304395687967477,5.444848820797818,5.439651748157438,5.282987891322699,5.582334488683316,5.158697027266526,5.721232600237702
1.711961547236585,5.726839595128417,5.722114447740828,5.569183564640749,5.872178116517182,5.426425017912225,6.029363055318178
1.7934835256764226,6.021612867676135,6.018381852751053,5.855081412960287,6.1684887286028935,5.716189059780245,6.336039674897988
1.8750055041162599,6.326454441931521,6.327376855455586,6.162238428049784,6.483593066325599,6.033029982223403,6.656585454712335
1.9565274825560972,6.641696291119583,6.642696655272538,6.480781828881743,6.795520335668072,6.33702704788859,6.9409738361198885
2.0380494609959348,6.960607133820632,6.960606159456382,6.807172977679367,7.106804577460727,6.660726030161574,7.247512803918374
2.119571439435772,7.275514285946432,7.277871979640599,7.123982046301049,7.435018472761354,6.983152389617484,7.573588401830799
2.2010934178756094,7.597042266240512,7.596348044462562,7.438870760911085,7.748370154930781,7.296580271583025,7.896704410740374
2.282615396315447,7.913421461997833,7.908154492396693,7.752371963880818,8.063128319040379,7.59859803483694,8.214263757635258
2.364137374755284,8.211073341328099,8.211650972085557,8.039619459430433,8.393422000072707,7.866152550159704,8.542839795088911
2.4456593531951216,8.506785283362497,8.5094616242183,8.320849193174954,8.709433666159063,8.126030303453652,8.886972427207422
2.5271813316349587,8.803896349257718,8.80687228891345,8.596887193811888,9.014720176873878,8.41007796657901,9.223604438788692
2.6087033100747963,9.108000919289768,9.10317688007827,8.872206049433766,9.310904409925412,8.687444148716903,9.534554524460955
2.690225288514634,9.405259895821878,9.398296113972522,9.179512662174247,9.601446530823573,8.97245908823254,9.84838679924497
2.771747266954471,9.707628643242401,9.703330047609493,9.498836400110761,9.891758255955764,9.28756942284595,10.134963448194977
2.8532692453943085,10.035614939859117,10.027180615491277,9.83064865912841,10.206862767758317,9.610739273276451,10.457562947082135
2.9347912238341456,10.37487029693128,10.376736155689041,10.19376041510006,10.566513584766215,9.96043458872616,10.792706541358298
3.016313202273983,10.718445209531662,10.723426443572999,10.543727834501459,10.914784514791425,10.337208523980342,11.139118887715222
3.0978351807138207,11.02990234284148,11.036669893698175,10.845287262048938,11.224372322013298,10.62745501068803,11.444179923837414
3.179357159153658,11.308007496064448,11.309398214865869,11.108694067945695,11.51892909000177,10.90041324115727,11.716557426549103
3.2608791375934953,11.548082559235986,11.548515341371596,11.347306471781579,11.749055140367469,11.169564356884823,11.93682603275703
3.342401116033333,11.767460535189212,11.765262169170216,11.563594427065683,11.960961042701303,11.39463373099218,12.144900531519081
3.42392309447317,11.977716934443492,11.968695554450017,11.774733742336496,12.163232664090682,11.590287240060777,12.322881405423315
3.5054450729130076,12.171464662229493,12.168711284543678,11.98469214209881,12.35149997693827,11.77026065414933,12.512799499103009
3.586967051352845,12.375859064559116,12.375492645917271,12.204724305329899,12.55237794938949,12.005443592616492,12.698175159200515
3.668489029792682,12.594348440081475,12.59016894767187,12.420594056566895,12.774891699646309,12.218831506468202,12.91071265254192
3.7500110082325198,12.805551160300137,12.806360696805593,12.634333584377636,12.982856739754968,12.431783945213285,13.117545436846052
3.831532986672357,13.018297892743988,13.012512093941378,12.835076283773825,13.191204840154883,12.644482665939742,13.33591301886013
3.9130549651121944,13.212226006328146,13.210935106325454,13.029563990338408,13.387045952703117,12.86781468152694,13.547842679282986
3.9945769435520324,13.408306317916198,13.410459742166372,13.240051640608392,13.578345754723378,13.07854702285162,13.741601727011876
4.0760989219918695,13.616975725451782,13.619557652745197,13.455164718015938,13.78703099012232,13.306637357494164,13.94890631991639
4.157620900431707,13.830781211888265,13.836720453915566,13.68178310299076,13.996247354448743,13.529831131876145,14.1745968715364
4.239142878871544,14.068075657602682,14.06486934180455,13.902128753583892,14.220336035427968,13.76262105088442,14.367655031161146
4.320664857311382,14.316996545435584,14.314929598037368,14.15398805021476,14.47179798119079,14.000426781346185,14.629446071999485
4.402186835751219,14.589151377246559,14.592300526699852,14.445459582914006,14.746298328927693,14.281050195690026,14.895963742937104
4.483708814191056,14.87926322536656,14.883245810945203,14.74895285013965,15.019069764050379,14.61479141489862,15.143920714252284
4.565230792630894,15.173108012344812,15.174023632251771,15.056073801931998,15.287437681676185,14.955488491273197,15.405181636943832
4.646752771070731,15.446666108005978,15.446198406343001,15.343119921439216,15.549445770744887,15.24939980288544,15.658057244751946
4.728274749510568,15.696180548895661,15.694831767133826,15.601391098663623,15.792204651777125,15.493289541206027,15.897607754365032
4.809796727950405,15.917122792898352,15.913778986942587,15.817976180914652,16.011945113368608,15.710250464984744,16.096709945034483
4.891318706390243,16.105972370900727,16.103689655850104,15.999889646242337,16.201379358198203,15.914795900571734,16.296242585117813
4.97284068483008,16.28419231592028,16.280426960162472,16.174300483788887,16.388346515050124,16.074257055323745,16.478303190531374
5.0543626632699175,16.440083142623294,16.441438697304164,16.332619308309038,16.551717611548103,16.2291804719505,16.656992496960147
5.1358846417097554,16.58625286017181,16.59013898232309,16.47746097613954,16.700887534602302,16.37409153799363,16.821364179669253
5.2174066201495926,16.729472176831358,16.733587442875983,16.61075709018806,16.847212875399933,16.509680000997104,16.966080180138643
5.29892859858943,16.88096850571077,16.88359115236893,16.759645370362353,17.00141778711934,16.664186278635178,17.141952647177913
5.380450577029268,17.050860678824193,17.0523159126678,16.93188856357311,17.169463710777244,16.81598377632622,17.30425881232149
5.461972555469105,17.241785548556802,17.241458660278646,17.112068452136313,17.37133142999788,16.998661418821076,17.505430981859302
5.543494533908942,17.43643574689502,17.444239624802364,17.303296741211394,17.582719741383993,17.174201203617947,17.722830594996612
5.62501651234878,17.646549796009502,17.654086627505695,17.49970003687957,17.809382469971055,17.355615221559088,17.969628179404438
5.706538490788617,17.851031605603666,17.85964068368511,17.696381957526206,18.030309269148137,17.535946015267818,18.185653228530594
5.788060469228454,18.041092226156444,18.04170748420313,17.872790128403818,18.204216189170737,17.709258499241603,18.387411389510174
5.869582447668291,18.2061527821975,18.202261130106308,18.03283950769418,18.368342158555322,17.85870990678377,18.554037353037057
5.951104426108129,18.348120307929975,18.346995975937425,18.17453775975745,18.516010269964,17.998863470080124,18.69102100060832
6.032626404547966,18.47797600260192,18.479037225005282,18.311268559307024,18.64663506060776,18.13206869101124,18.829246572493524
6.114148382987803,18.60115225465721,18.60254072705967,18.43169110898182,18.766167491073755,18.265004871652824,18.967893556772207
6.195670361427641,18.721140620098854,18.72449009757149,18.562020815174513,18.884422295844885,18.411712591706646,19.071251356704668
6.2771923398674785,18.840337070037407,18.84882274109202,18.68846584667592,19.012856419562215,18.547985731054524,19.180527383944618
6.358714318307316,18.970476411630017,18.98425977676342,18.828552111989854,19.14947354337828,18.68425206479214,19.31927017664474
6.440236296747154,19.1213826144176,19.13214592195741,18.975883622042332,19.294873649949224,18.824899308658242,19.481268869200598
6.521758275186991,19.295156747825505,19.297181287540457,19.139468164686207,19.46412230921051,18.973339487408122,19.64695146085319
6.603280253626828,19.479403117606722,19.480218448444795,19.306613677371978,19.64223912370407,19.159714969542794,19.847146276844956
6.684802232066666,19.686707832301494,19.6794005896448,19.490543574739313,19.850133076033995,19.335176917356478,20.058193616244104
6.766324210506503,19.899110951038566,19.89435332506939,19.70349611298679,20.079031279617546,19.499277886089537,20.301738802610018
6.84784618894634,20.124783484164492,20.122070136435067,19.920889711285316,20.317553703453946,19.696040013610908,20.53007575785625
6.929368167386178,20.357544102201,20.359779965001273,20.145518016400825,20.57166587117217,19.937570011100966,20.773826323682382
7.010890145826015,20.60275309828362,20.603927874671534,20.39185508860039,20.8236030324486,20.147253986767904,21.01345154321595
7.092412124265852,20.861963874921024,20.852379413553273,20.644101064227883,21.06154017083368,20.39132918769391,21.273228568805905
7.17393410270569,21.11665408687874,21.1058735296072,20.897548189203857,21.30137900268999,20.653633838889018,21.51377422967986
7.255456081145527,21.359305799084808,21.35696165776076,21.157214651107537,21.556119797881824,20.93152394654979,21.741090879977484
7.336978059585364,21.61044415267761,21.59883001637235,21.40338674134717,21.789307718525055,21.204421666288127,21.954544424187937
