depth,age_median,age_mean,age_ci68_lower,age_ci68_upper,age_ci95_lower,age_ci95_upper
0.0,0.14078161580075604,0.1559243437022995,-0.01686260216481999,0.3312367292257262,-0.09585792951481044,0.48235752658193043
0.04471612310822044,0.23117554272874186,0.24607347301344745,0.09274042897903644,0.4018927884699005,0.014342191419475623,0.5470500616881042
0.0894322462164409,0.32187245752623217,0.32924982129280916,0.18940006740161092,0.4680359386060976,0.09429575219875361,0.6073861043712844
0.13414836932466134,0.40390738356395073,0.40939464152200356,0.2780352097545952,0.5394237997746582,0.17493138543171735,0.6744559097490677
0.17886449243288177,0.48680744652993724,0.48927068153826714,0.3670422940153242,0.6099797172700431,0.2588564467164135,0.7486601465575707
0.22358061554110226,0.5681655155315135,0.5700175793947722,0.4495576566714104,0.6920672133733873,0.3425794174970061,0.8133470485184264
0.2682967386493227,0.652227560940807,0.6519157536189332,0.5235467778881401,0.7801489913360571,0.415037116210291,0.888968778116271
0.31301286175754317,0.735477608773559,0.7349442327064251,0.6074399789498511,0.8589376017379311,0.4943943923398995,0.9925201363208633
0.3577289848657636,0.8181868512643975,0.8194022527216555,0.6902450381144901,0.9463877456490231,0.5639361395619237,1.0757337695275209
0.40244510797398403,0.9063637255561073,0.9069078186330423,0.7691107600714195,1.0424652898656164,0.628134488579666,1.1747425460648482
0.4471612310822045,1.00382017864976,1.0047995684128237,0.8682268458720142,1.1420459660800932,0.7240284409827775,1.2629692358301003
0.49187735419042494,1.1186391563025955,1.120050163134542,0.9816154025720294,1.258259309507931,0.8445387039499649,1.392176601697422
0.5365934772986454,1.257845115380872,1.2605434995086355,1.1214526797421343,1.4039945945574854,0.9756145504266297,1.545262184309803
0.5813096004068659,1.4301871875576837,1.4326890783510176,1.2813577726189107,1.5843258274041179,1.1271341331596765,1.7302247755387008
0.6260257235150863,1.6301090855152514,1.6334227589883121,1.4708037977925335,1.7928384145351783,1.307729953338567,1.9584040813560581
0.6707418466233067,1.8560714370239864,1.8594796642804836,1.695896432822081,2.0346347478234525,1.5305851219308957,2.1926481780291196
0.7154579697315272,2.103250241824804,2.115964500337298,1.9368494411386623,2.314911815457852,1.7580656865375053,2.4762431924632775
