depth,age_median,age_mean,age_ci68_lower,age_ci68_upper,age_ci95_lower,age_ci95_upper
0.0,0.5911073097549706,0.6294392623849685,0.08776088086495337,1.1232529919776277,-0.08829462876675487,1.752137724718021
0.013955144242711917,0.7255760171753812,0.7703523973730977,0.23726090485121282,1.271347701111757,0.034920365453476834,1.9255589796873238
0.02791028848542384,0.8705890345395236,0.9112797531358651,0.3762247712048059,1.4277952968866794,0.11988125293428588,2.059071927391927
0.041865432728135754,1.024850566400827,1.0571881464063548,0.526200122721756,1.5832518121048533,0.24314265647708017,2.2092250878069724
0.05582057697084767,1.1761073910813038,1.2161086792210913,0.6769007856607694,1.7391974993253616,0.3576808993286124,2.3679024831227493
0.0697757212135596,1.3565681017997675,1.3861854127952637,0.8313489970142178,1.906731780024624,0.4744763394876541,2.58897452214522
0.08373086545627151,1.5251512824559499,1.566690783652546,1.0169646018784295,2.0978282190426034,0.6219493858202669,2.7791555032829076
0.09768600969898343,1.7221572848857238,1.7548318786114203,1.209153522140732,2.29925138260108,0.7973905262668268,2.9818154307299443
0.11164115394169535,1.9181868447231363,1.9487907745753585,1.3888997634247282,2.510234551908163,0.9758948602190413,3.202251580632408
0.12559629818440726,2.1163489612131703,2.150331165255745,1.5836696142783937,2.709124565076773,1.160626994154524,3.4090966897600334
0.1395514424271192,2.340995285591391,2.35521990031731,1.7874916485239694,2.903206998659828,1.344301279362824,3.588678448904359
0.1535065866698311,2.5551913189250715,2.5592371707107393,2.0071445786703515,3.1089892683508404,1.5253908969929861,3.7799336493100024
0.16746173091254302,2.7509971187276943,2.767412481960572,2.2002361759713205,3.3073759335683346,1.7292601404738617,3.9930796050548625
0.18141687515525495,2.9578842336746636,2.9811071560492772,2.395556583968236,3.5269319305296927,1.9264191277673248,4.227602620201594
0.19537201939796686,3.186107550261896,3.2045016367350754,2.623644152888688,3.75258600706372,2.1466624903324942,4.4579674553028585
0.2093271636406788,3.4218153807975176,3.4387795995926904,2.857954870946924,4.010607404870387,2.3910470342548265,4.696794807770201
0.2232823078833907,3.659807910608801,3.6810018910190383,3.0649547388052225,4.264395487247047,2.6113795076680666,4.963129906427739
0.23723745212610262,3.9078435399016667,3.9278409198191206,3.276880120167147,4.540913149335671,2.8357042290501178,5.185454048418648
0.2511925963688145,4.170675041360315,4.185727831585476,3.5348082626207775,4.82768234816371,3.0859082670848617,5.459828875807926
